game	VAntAGE_v1.12	1942	\N	\N	\N	\N	\N	1942 (set 1)	1984	Capcom	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkj.7c	\N	\N	2048	dc7f4164	07a6242e95b5c3b8dfdcd4b4950f463dba16dd77	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkj.7d	\N	\N	2048	0ce7dcf6	0654b77526c49f0dfa077ac4f1f69cf5cb2e2f64	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkj.7e	\N	\N	2048	24d1ff17	696854bf3dc5447d33b4815db357e6ce3834d867	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkj.7f	\N	\N	2048	0f8c083f	0b688ae9da296b2447fffa5e135fd6a56ec3e790	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkjrprom.2e	\N	\N	256	463dc7ad	b2c9f22facc8885be2d953b056eb8dcddd4f34cb	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkjrprom.2f	\N	\N	256	47ba0042	dbec3f4b8013628c5b8f83162e5f8b1f82f6ee5f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	dkongjr	dkjrprom.2n	\N	\N	256	dbf185bf	2697a991a4afdf079dd0b7e732f71c7618f43b70	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	dkongjr	jump.wav	
game_sample	VAntAGE_v1.12	dkongjr	land.wav	
game_sample	VAntAGE_v1.12	dkongjr	roar.wav	
game_sample	VAntAGE_v1.12	dkongjr	climb.wav	
game_sample	VAntAGE_v1.12	dkongjr	death.wav	
game_sample	VAntAGE_v1.12	dkongjr	drop.wav	
game_sample	VAntAGE_v1.12	dkongjr	walk.wav	
game_sample	VAntAGE_v1.12	dkongjr	coin.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune1.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune2.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune3.wav	
game_sample	VAntAGE_v1.12	dkongjr	cheep.wav	
game_sample	VAntAGE_v1.12	dkongjr	dcheep.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune4.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune5.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune6.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune7.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune8.wav	
game_sample	VAntAGE_v1.12	dkongjr	hhit.wav	
game_sample	VAntAGE_v1.12	dkongjr	scream.wav	
game_sample	VAntAGE_v1.12	dkongjr	tune9.wav	
game	VAntAGE_v1.12	docastle	\N	\N	\N	\N	\N	Mr. Do's Castle (set 1)	1983	Universal	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	01p_a1.bin	\N	\N	8192	17c6fc24	e397d283e8b8e1c512495b777c0fe16f66bb1862	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	01n_a2.bin	\N	\N	8192	1d2fc7f4	f7b0c7466cd6a3854eda818c63663e3559dc7bc2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	01l_a3.bin	\N	\N	8192	71a70ba9	0c9e4c402f82d61d573eb55b3e2e0c8b7c8b7028	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	01k_a4.bin	\N	\N	8192	479a745e	7195036727990932bc94b30405ebc2b8ea5b37a8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	07n_a0.bin	\N	\N	16384	f23b5cdb	de71d9f142f8d420aa097d7e56b03a06db2f85fd	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	03a_a5.bin	\N	\N	16384	0636b8f4	8b34773bf7b7071fb5c8ff443a08befae3b545ea	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	04m_a6.bin	\N	\N	8192	3bbc9b26	1b1f79717e5c1a23eefb2d6df71ad95aac9f8be4	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	04l_a7.bin	\N	\N	8192	3dfaa9d1	cc016019efe0a2bc38c66fadf792c05f6cabeeaa	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	04j_a8.bin	\N	\N	8192	9afb16e9	f951e75af658623f3b0e18ff388990b2870fad53	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	04h_a9.bin	\N	\N	8192	af24bce0	0f06c5d248c9c92f2a4636d259ab843339737969	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	09c.bin	\N	\N	512	066f52bc	99f4f2d0181bcaf389c16f127cc3e632d62ee417	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	docastle	01d.bin	\N	\N	512	2747ca77	abc0ca05925974c4b852827605ee2f1caefb8524	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	earthinv	\N	\N	\N	\N	invaders	Super Earth Invasion	\N	bootleg	\N	\N	\N	
game_rom	VAntAGE_v1.12	earthinv	earthinv.h	\N	\N	2048	58a750c8	90bfa4ea06f38e67fe4286d37d151632439249d2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	earthinv	earthinv.g	\N	\N	2048	b91742f1	8d9ca92405fbaf1d5a7138d400986616378d061e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	earthinv	earthinv.f	\N	\N	2048	4acbbc60	b8c1efb4251a1e690ff6936ec956d6f66136a085	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	earthinv	earthinv.e	\N	\N	2048	df397b12	e7e8c080cb6baf342ec637532e05d38129ae73cf	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	earthinv	0.wav	
game_sample	VAntAGE_v1.12	earthinv	1.wav	
game_sample	VAntAGE_v1.12	earthinv	2.wav	
game_sample	VAntAGE_v1.12	earthinv	3.wav	
game_sample	VAntAGE_v1.12	earthinv	4.wav	
game_sample	VAntAGE_v1.12	earthinv	5.wav	
game_sample	VAntAGE_v1.12	earthinv	6.wav	
game_sample	VAntAGE_v1.12	earthinv	7.wav	
game_sample	VAntAGE_v1.12	earthinv	8.wav	
game	VAntAGE_v1.12	eyes	\N	\N	\N	\N	\N	Eyes (Digitrex Techstar)	1982	Digitrex Techstar (Rock-ola license)	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	d7	\N	\N	4096	3b09ac89	a8f1c918da74495bb73172f39364dada38ae4713	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	e7	\N	\N	4096	97096855	10d3b164bbbe5eee86e881a1434f0c114ee8adff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	f7	\N	\N	4096	731e294e	96c0308c146dbd85e244c4530af9ae8df78c86de	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	h7	\N	\N	4096	22f7a719	eb000b606ecedd52bebbb232e661fb1ef205f8b0	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	d5	\N	\N	4096	d6af0030	652b779533e3f00e81cc102b78d367d503b06f33	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	e5	\N	\N	4096	a42b5201	2e5cede3b6039c7bd5230de27d02aaa3f35a7b64	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	82s123.7f	\N	\N	32	2fc650bd	8d0268dee78e47c712202b0ec4f1f51109b1f2a5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	82s129.4a	\N	\N	256	d8d78829	19820d1651423210083a087fb70ebea73ad34951	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	82s126.1m	\N	\N	256	a9cc86bf	bbcec0570aeceb582ff8238a4bc8546a23430081	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	eyes	82s126.3m	\N	\N	256	77245b66	0c4d0bee858b97632411c440bea6948a74759746	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	frogger	\N	\N	\N	\N	\N	Frogger	1981	Konami	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.26	\N	\N	4096	597696d6	e7e021776cad00f095a1ebbef407b7c0a8f5d835	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.27	\N	\N	4096	b6e6fcc3	5e8692f2b0c7f4b3642b3ee6670e1c3b20029cdc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frsm3.7	\N	\N	4096	aca22ae0	5a99060ea2506a3ac7d61ca5876ce5cb3e493565	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.608	\N	\N	2048	e8ab0256	f090afcfacf5f13cdfa0dfda8e3feb868c6ce8bc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.609	\N	\N	2048	7380a48f	75582a94b696062cbdb66a4c5cf0bc0bb94f81ee	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.610	\N	\N	2048	31d7eb27	2e1d34ae4da385fd7cac94707d25eeddf4604e1a	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.606	\N	\N	2048	f524ee30	dd768967add61467baa08d5929001f157d6cd911	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	frogger.607	\N	\N	2048	05f7d883	78831fd287da18928651a8adb7e578d291493eff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	frogger	pr-91.6l	\N	\N	32	413703bf	66648b2b28d3dcbda5bdb2605d1977428939dd3c	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	galaga	\N	\N	\N	\N	\N	Galaga (Namco)	1981	Namco	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04m_g01.bin	\N	\N	4096	a3a0f743	6907773db7c002ecde5e41853603d53387c5c7cd	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04k_g02.bin	\N	\N	4096	43bb0d5c	666975aed5ce84f09794c54b550d64d95ab311f0	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04j_g03.bin	\N	\N	4096	753ce503	481f443aea3ed3504ec2f3a6bfcf3cd47e2f8f81	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04h_g04.bin	\N	\N	4096	83874442	366cb0dbd31b787e64f88d182108b670d03b393e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04e_g05.bin	\N	\N	4096	3102fccd	d29b68d6aab3217fa2106b3507b9273ff3f927bf	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	04d_g06.bin	\N	\N	4096	8995088d	d6cb439de0718826d1a0363c9d77de8740b18ecf	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	07m_g08.bin	\N	\N	4096	58b2f47c	62f1279a784ab2f8218c4137c7accda00e6a3490	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	07e_g10.bin	\N	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	07h_g09.bin	\N	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	5n.bin	\N	\N	32	54603c6b	1a6dea13b4af155d9cb5b999a75d4f1eb9c71346	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	2n.bin	\N	\N	256	a547d33b	7323084320bb61ae1530d916f5edd8835d4d2461	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	1c.bin	\N	\N	256	b6f585fb	dd10147c4f05fede7ae6e7a760681700a660e87e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	5c.bin	\N	\N	256	8bd565f6	bedba65816abfc2ebeacac6ee335ca6f136e3e3d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga	1d.bin	\N	\N	256	86d92b24	6bef9102b97c83025a2cf84e89d95f2d44c3d2ed	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galaga	bang.wav	
game	VAntAGE_v1.12	galaga84	\N	\N	galaga	galaga	galaga	Galaga '84	1984	hack	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	g1	\N	\N	4096	ab036c9f	ca7f5da42d4e76fd89bb0b35198a23c01462fbfe	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	gal84_u2	\N	\N	4096	4d832a30	88ee11df88cf08005efccd6305f87fb3e2797db6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	04j_g03.bin	04j_g03.bin	\N	4096	753ce503	481f443aea3ed3504ec2f3a6bfcf3cd47e2f8f81	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	g4	\N	\N	4096	499fcc76	ddb8b121903646c320939c7d13f4aa4ebb130378	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	gal84_u5	\N	\N	4096	bb5caae3	e957a581463caac27bc37ca2e2a90f27e4f62b6f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	04d_g06.bin	04d_g06.bin	\N	4096	8995088d	d6cb439de0718826d1a0363c9d77de8740b18ecf	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	07m_g08.bin	07m_g08.bin	\N	4096	58b2f47c	62f1279a784ab2f8218c4137c7accda00e6a3490	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	gal84u4d	\N	\N	4096	22e339d5	9ac2887ede802d28daa4ad0a0a54bcf7b1155a2e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	gal84u4e	\N	\N	4096	60dcf940	6530aa5b4afef4a8422ece76a93d0c5b1d93355e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	5n.bin	5n.bin	\N	32	54603c6b	1a6dea13b4af155d9cb5b999a75d4f1eb9c71346	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	2n.bin	2n.bin	\N	256	a547d33b	7323084320bb61ae1530d916f5edd8835d4d2461	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	1c.bin	1c.bin	\N	256	b6f585fb	dd10147c4f05fede7ae6e7a760681700a660e87e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	5c.bin	5c.bin	\N	256	8bd565f6	bedba65816abfc2ebeacac6ee335ca6f136e3e3d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaga84	1d.bin	1d.bin	\N	256	86d92b24	6bef9102b97c83025a2cf84e89d95f2d44c3d2ed	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galaga84	bang.wav	
game	VAntAGE_v1.12	galagads	\N	\N	galaga	galaga	galaga	Galaga (fast shoot)	1981	hack	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3200a.bin	\N	\N	4096	3ef0b053	0c04a362b737998c0952a753fb3fd8c8a17e9b46	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3300b.bin	\N	\N	4096	1b280831	f7ea12e61929717ebe43a4198a97f109845a2c62	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3400c.bin	\N	\N	4096	16233d33	a7eb799be5e23058754a92b15e6527bfbb47a354	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3500d.bin	\N	\N	4096	0aaf5c23	3f4b0bb960bf002261e9c1278c88f594c6aa8ab6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3600fast.bin	\N	\N	4096	23d586e5	43346c69385e9091e64cff6c027ac2689cafcbb9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	3700g.bin	\N	\N	4096	b07f0aa4	7528644a8480d0be2d0d37069515ed319e94778f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	07m_g08.bin	07m_g08.bin	\N	4096	58b2f47c	62f1279a784ab2f8218c4137c7accda00e6a3490	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	07e_g10.bin	07e_g10.bin	\N	4096	ad447c80	e697c180178cabd1d32483c5d8889a40633f7857	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	07h_g09.bin	07h_g09.bin	\N	4096	dd6f1afc	c340ed8c25e0979629a9a1730edc762bd72d0cff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	5n.bin	5n.bin	\N	32	54603c6b	1a6dea13b4af155d9cb5b999a75d4f1eb9c71346	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	2n.bin	2n.bin	\N	256	a547d33b	7323084320bb61ae1530d916f5edd8835d4d2461	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	1c.bin	1c.bin	\N	256	b6f585fb	dd10147c4f05fede7ae6e7a760681700a660e87e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	5c.bin	5c.bin	\N	256	8bd565f6	bedba65816abfc2ebeacac6ee335ca6f136e3e3d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galagads	1d.bin	1d.bin	\N	256	86d92b24	6bef9102b97c83025a2cf84e89d95f2d44c3d2ed	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galagads	bang.wav	
game	VAntAGE_v1.12	galapx	\N	\N	galaxian	galaxian	galaxian	Galaxian Part X	1979	hack	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.u	\N	\N	2048	79e4007d	d55050498a670d1c022ba3caad34f8fcaccf4a30	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.v	\N	\N	2048	bc16064e	4e3220fd63c8184bf9581a89dffb6944d8fae3bb	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.w	\N	\N	2048	72d2d3ee	96e0c5824e46d7398c7e58dd6b75a9f4ead6f3f5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.y	\N	\N	2048	afe397f3	283c6f3b3f07581d88f7a6e11fc36947a9d90e2e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.z	\N	\N	2048	778c0d3c	6a81875abfea515d379c6212cb57f8e54573e943	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.1h	\N	\N	2048	e8810654	b6924c7ad765c32714e6abd5bb56b2732edd5855	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	galx.1k	\N	\N	2048	cbe84a76	c6d72fb452e8213dd40a2eb5dcca726d7cdca658	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galapx	6l.bpr	6l.bpr	\N	32	c3ac9467	f382ad5a34d282056c78a5ec00c30ec43772bae2	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galapx	shot.wav	
game_sample	VAntAGE_v1.12	galapx	death.wav	
game_sample	VAntAGE_v1.12	galapx	back.wav	
game	VAntAGE_v1.12	galaxian	\N	\N	\N	\N	\N	Galaxian (Namco set 1)	1979	Namco	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	galmidw.u	\N	\N	2048	745e2d61	e65f74e35b1bfaccd407e168ea55678ae9b68edf	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	galmidw.v	\N	\N	2048	9c999a40	02fdcd95d8511e64c0d2b007b874112d53e41045	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	galmidw.w	\N	\N	2048	b5894925	0046b9ed697a34d088de1aead8bd7cbe526a2396	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	galmidw.y	\N	\N	2048	6b3ca10b	18d8714e5ef52f63ba8888ecc5a25b17b3bf17d1	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	7l	\N	\N	2048	1b933207	8b44b0f74420871454e27894d0f004859f9e59a9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	1h.bin	\N	\N	2048	39fb43a4	4755609bd974976f04855d51e08ec0d62ab4bc07	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	1k.bin	\N	\N	2048	7e3f56a2	a9795d8b7388f404f3b0e2c6ce15d713a4c5bafa	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galaxian	6l.bpr	\N	\N	32	c3ac9467	f382ad5a34d282056c78a5ec00c30ec43772bae2	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galaxian	shot.wav	
game_sample	VAntAGE_v1.12	galaxian	death.wav	
game_sample	VAntAGE_v1.12	galaxian	back.wav	
game	VAntAGE_v1.12	galturbo	\N	\N	galaxian	galaxian	galaxian	Galaxian Turbo	1979	hack	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galturbo.u	\N	\N	2048	e8f3aa67	a0e9576784dbe602dd9780e667f01f31defd7c00	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galx.v	\N	\N	2048	bc16064e	4e3220fd63c8184bf9581a89dffb6944d8fae3bb	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	superg.w	\N	\N	2048	ddeabdae	daa5109a32c7c9a80bdb212dc3e4e3e3c104a731	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galturbo.y	\N	\N	2048	a44f450f	4009834afb45e9b23c7cf058bcd3378ef8601872	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galturbo.z	\N	\N	2048	3247f3d4	5754dedc2d06736629d85514b2e7c262ce27bf2d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galturbo.1h	\N	\N	2048	a713fd1a	abf86fe5cb7243a1a36d7ac0a868577a3360dcca	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	galturbo.1k	\N	\N	2048	28511790	dec2e183a753295d033a56184c973bbc810abf55	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galturbo	6l.bpr	6l.bpr	\N	32	c3ac9467	f382ad5a34d282056c78a5ec00c30ec43772bae2	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galturbo	shot.wav	
game_sample	VAntAGE_v1.12	galturbo	death.wav	
game_sample	VAntAGE_v1.12	galturbo	back.wav	
game	VAntAGE_v1.12	galxwars	\N	\N	\N	\N	invaders	Galaxy Wars	1979	Taito	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.0	\N	\N	1024	608bfe7f	a41a40a2f0a1bb61a70b9ff8a7da925ab1db7f74	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.1	\N	\N	1024	a810b258	030a72fffcf240f643bc3006028cb4883cf58bbc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.2	\N	\N	1024	74f31781	1de70e8ebbb26eea20ffedb7bd0ca051a67f45e7	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.3	\N	\N	1024	c88f886c	4d705fbb97e3868c3f6c90c5e5753ad17cfbf5d6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.4	\N	\N	1024	ae4fe8fb	494f44167dc84e4515b769c12f6e24419461dce4	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	galxwars	galxwars.5	\N	\N	1024	37708a35	df6fd521ddfa146ef93e390e47741bdbfda1e7ba	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	galxwars	0.wav	
game_sample	VAntAGE_v1.12	galxwars	1.wav	
game_sample	VAntAGE_v1.12	galxwars	2.wav	
game_sample	VAntAGE_v1.12	galxwars	3.wav	
game_sample	VAntAGE_v1.12	galxwars	4.wav	
game_sample	VAntAGE_v1.12	galxwars	5.wav	
game_sample	VAntAGE_v1.12	galxwars	6.wav	
game_sample	VAntAGE_v1.12	galxwars	7.wav	
game_sample	VAntAGE_v1.12	galxwars	8.wav	
game	VAntAGE_v1.12	gunsmoke	\N	\N	\N	\N	\N	Gun.Smoke (World)	1985	Capcom	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	09n_gs03.bin	\N	\N	32768	40a06cef	3e2a52d476298b7252f0adaefdb42090351e921c	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	10n_gs04.bin	\N	\N	32768	8d4b423f	149274c2ed1526ca1f419fdf8a24059ff138f7f2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	12n_gs05.bin	\N	\N	32768	2b5667fb	5b689bca1e76d803b4cae22feaa7744fa528e93f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	14h_gs02.bin	\N	\N	32768	cd7a2c38	c76c471f694b76015370f0eacf5350e652f526ff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	11f_gs01.bin	\N	\N	16384	b61ece9b	eb3fc62644cc5b5a2b9cbe67c393d4a0e2a59ca9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	06c_gs13.bin	\N	\N	32768	f6769fc5	d192ec176425327ca4b7e25fc8432fc47837ba29	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	05c_gs12.bin	\N	\N	32768	d997b78c	3b4a9b6f9e57ecfb4ab9734379bd0ee765fd6daa	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	04c_gs11.bin	\N	\N	32768	125ba58e	cf6931653cebd051564bed8121ab8713a55095c5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	02c_gs10.bin	\N	\N	32768	f469c13c	54eda52d6fce58771c0adfe2c88292a41d5a9b99	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	06a_gs09.bin	\N	\N	32768	539f182d	4190c0adbecc57b92f4d002e121acb77e8c5d8d8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	05a_gs08.bin	\N	\N	32768	e87e526d	d10068addf30322424a85bbc6382cb762ae3fbe2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	04a_gs07.bin	\N	\N	32768	4382c0d2	8615e62bc57b40d082f6ca211d64f22185bed1fd	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	02a_gs06.bin	\N	\N	32768	4cafe7a6	fe501f3a5e9ce9e82e9708f1cd297f4c94ef0f81	\N	\N	\N	\N	\N	\N	
