game	Final_Burn_v0.518	outrun	\N	\N	\N	\N	\N	Out Run	1986	Sega	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11694.bin	gf11694.bin	\N	131072	7e297b84	bbf1aa2b0b6b1f9fdaf9bea77d24b7f4f9320696	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11695.bin	gf11695.bin	\N	131072	38a864be	ef7d89511713d695f6a454c42f079d3507d9690d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11696.bin	gf11696.bin	\N	131072	99e8e49e	ab6e1d74af412ec2f939043d7dc26f4b2e34a528	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11697.bin	gf11697.bin	\N	131072	7545c52e	bdb0ccf233e10e9449aa367db5a5b5f209bee969	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11698.bin	gf11698.bin	\N	131072	cfeba3e2	826b73858ca5ea05688246d36b1f607356974ca9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11699.bin	gf11699.bin	\N	131072	4a00534a	9a637b45b140420937b232bf690ef8bc3d43f5ad	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11700.bin	gf11700.bin	\N	131072	e13839c1	4975b5314797d11c782b0478eaa84eaf9980b1cd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11701.bin	gf11701.bin	\N	131072	9fb3d365	bfcf4abfa91aa41b16f01b7bafe97cd865167fbc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11702.bin	gf11702.bin	\N	131072	2a09c627	c6b0a618b4ddd9d227d3472544b62ebef966b041	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11703.bin	gf11703.bin	\N	131072	43bb7d9f	e36d208937f56f0af14292184c80ca939c32c378	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	gforce2j	gf11814.bin	gf11814.bin	\N	131072	0b05d376	8d0c0be2fd9dbc714c82c7cd1c439d5ff65e1317	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	railchaj	\N	\N	\N	\N	\N	Rail Chase (Jap)	1991	Sega	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic102.bin	\N	\N	65536	7cc3b543	c5e6a2dca891d0b6528e6d66ccd18b24ed4a9464	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic105.bin	\N	\N	524288	76095538	aab830e3675116c475fe69e0e991118c045b131b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic106.bin	\N	\N	524288	f604c270	02023786fec2f2702c2f19f51aff5b7e4928ae91	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic107.bin	\N	\N	524288	345f5a41	d414c3485ba31863c2b36282756709e06a41d262	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic24.bin	\N	\N	131072	14dba5d4	ad09c55273ab1105630f2f76019aedc234fb9292	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic25.bin	\N	\N	131072	388b2365	0f006f9120b96b8d8be968878ce1d6dd853cd977	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic26.bin	\N	\N	131072	969fdb3a	2d98f1bab2c20cad3d4c20ee2c4022d04fa9ffce	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic27.bin	\N	\N	131072	dc1cd5a4	3b2b6afbeb7daa7c0cc75279bc495221c2508e25	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic53.bin	\N	\N	131072	8f4f824e	d470f23ce2dca4e75b7b714175d47338c41bb721	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic54.bin	\N	\N	131072	18eb23c5	53e5681c7450a3879ed80c1680168d6295caa887	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic80.bin	\N	\N	131072	299e3c7c	e4903816ec364e9352abd1180e8a609fed75e1a7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	ic81.bin	\N	\N	131072	c5d525b6	1fab7f761be67b67ee346a1af1f1fe12aef87dc5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic108.bin	\N	\N	524288	73477291	1fe9d7666d89ee55a0178dceb7cfea7ce94b9e18	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic109.bin	\N	\N	524288	7e91beb2	bc1a7ce68d6b825daf93ca437dda803857cee0a2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic110.bin	\N	\N	524288	e9daa1a4	24ad782e88a586fbb31f7ad86be4cdeb38823102	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic112.bin	\N	\N	524288	7d87b94d	4ef5b7b114c25b9e274e3f3dd7e3d7bd29d2d8b9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic113.bin	\N	\N	524288	84c7008f	b92f3c636c5d91c5b1c6090a48be7bb1be6b927e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic114.bin	\N	\N	524288	16344535	a9bd101ae93c24a2e8002ad6a111cf0d0d3b1a64	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic14.bin	\N	\N	262144	1fdf1b87	ed46af0f72081d545015b73a8d12240664f29506	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic16.bin	\N	\N	262144	9a1dd53c	cb01f2c64554914ea693879dfcb498181a1e7a9a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic61.bin	\N	\N	524288	71031ad0	02b6240461d66907199f846310e72d37faa5fb50	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic62.bin	\N	\N	524288	9e998209	c0d39d11d554fd6a43db77ccf96ac04dd634edff	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic63.bin	\N	\N	524288	35b5187e	6f0f6471c4135d07a2c852cdc50322b99176712e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic65.bin	\N	\N	524288	31dbb2c3	3efeff785d78056e2615dc2267f7bb80a6d4c663	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic66.bin	\N	\N	524288	b83df159	f0cf99e6ddae1d26fd68240a731f3e28e9c6073b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic67.bin	\N	\N	524288	9fa88781	a035fd0fe1d37a589adf3a5029c20d237d5cc827	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic69.bin	\N	\N	524288	27e70a5e	fa767f6cc8e46c0e804c37666a8499376c09b025	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic70.bin	\N	\N	524288	2caddf1a	a2e891e65c7cd156a3131a084ff51ae9b1663bc0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic71.bin	\N	\N	524288	9a538b9b	cd84a39bd3858fa6c1d8eb4a349d939261cea6b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic73.bin	\N	\N	524288	7e68257d	600d1066cfa83f5df46e240a473a8f04179e70f8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic74.bin	\N	\N	524288	76dbe9ce	2f5af8d015cf8fb90a0862bc37235bc20d4dac0d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic75.bin	\N	\N	524288	49e824bb	c1330719b5718aa664b5788244d8cb7b7103a57c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic80.bin	\N	\N	524288	87725d74	d284512ad15362a886072aaa1a3af98f7a0bddf9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic81.bin	\N	\N	524288	c3cf5faa	02bca1b248fcb6313cd529ca2aa0f7516177166b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic82.bin	\N	\N	524288	78e9983b	c0f6577b55acda2cc8cdf0884d5c0517f79de4e9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic84.bin	\N	\N	524288	7540bf85	e8f9208aea6ecedb6ae810a362476cdf1d424319	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic85.bin	\N	\N	524288	b15e19ff	947c35301875b4842835f2ba6aca216f087a3fc7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	railchaj	vic86.bin	\N	\N	524288	e11c6c67	839e71690e75e47d11b758f5b525452bcc75b823	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sf2	\N	\N	\N	\N	\N	Street Fighter II - The World Warrior (World 910214)	1991	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_30a.bin	\N	\N	131072	57bd7051	5e211e75b1649b07723cabc03cf15636dbbae595	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2e_37b.rom	\N	\N	131072	62691cdd	328703c3e737ada544e67c36119eeb4a100ca740	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_31a.bin	\N	\N	131072	a673143d	e565f0ec23d6deb543c72af5a83f070c07319477	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_38a.bin	\N	\N	131072	4c2ccef7	77b119c70c255622b023de25d9af3b3aac52ea47	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_28a.bin	\N	\N	131072	4009955e	7842dbef7650485639fbae49b9f4db7494d4f73d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_35a.bin	\N	\N	131072	8c1f3994	5e1d334399d05a837c2d80f79eada543e83afaf7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_29a.bin	\N	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_36a.bin	\N	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_06.bin	\N	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_08.bin	\N	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_05.bin	\N	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_07.bin	\N	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_15.bin	\N	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_17.bin	\N	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_14.bin	\N	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_16.bin	\N	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_25.bin	\N	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_27.bin	\N	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_24.bin	\N	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_26.bin	\N	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_09.bin	\N	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_18.bin	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2	sf2_19.bin	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sf2ce	\N	\N	\N	\N	\N	Street Fighter II' - Champion Edition (World)	1992	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2ce.23	\N	\N	524288	3f846b74	c8d7a01b626771870123f1663a01a81f9c8fe582	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2ce.22	\N	\N	524288	99f1cca4	64111eba81d743fc3fd51d7a89cd0b2eefcc900d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2ce.21	\N	\N	524288	925a7877	1960dca35f0ca6f2b399a9fccfbc0132ac6425d1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.02	\N	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.06	\N	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.11	\N	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.01	\N	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.05	\N	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.10	\N	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.04	\N	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.08	\N	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.13	\N	\N	524288	ed2c67f6	0083c0ffaf6fe7659ff0cf822be4346cd6e61329	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.03	\N	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.07	\N	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.12	\N	\N	524288	978ecd18	648a59706b93c84b4206a968ecbdc3e834c476f6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.09	\N	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.18	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2ce	sf2.19	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sf2t	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Hyper Fighting (US)	1992	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.23	\N	\N	524288	89a1fc38	aafb40fc311e318250973be8c6aa0d3f7902cb3c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.22	\N	\N	524288	aea6e035	ce5fe961b2c1c95d231d1235bfc03b47de489f2a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.21	\N	\N	524288	fd200288	3817b67ab77c7b3d4a573a63f18671bea6905e26	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2t.11	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2t.10	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.08	sf2.08	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2t.13	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.03	sf2.03	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.07	sf2.07	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2t.12	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.09	sf2.09	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.18	sf2.18	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sf2t	sf2.19	sf2.19	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	megaman	\N	\N	\N	\N	\N	Mega Man - The Power Battle (Asia)	1995	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcma_23b.rom	\N	\N	524288	61e4a397	a90b1cbef4206a4554398bc458a4b3e2c46d4c4f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcma_22b.rom	\N	\N	524288	708268c4	554e011cad285b95dd1b6aa19be61b2413662a3a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcma_21a.rom	\N	\N	524288	4376ea95	7370ceffca513aa9f68a74f6869d561476589200	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_03.rom	\N	\N	524288	36f3073c	457d68e63599d06a136e152a9ad60adac1c91edd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_07.rom	\N	\N	524288	826de013	47f36b1d92a487c43c8dadc8293b8e6f40649286	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_12.rom	\N	\N	524288	fed5f203	23db14490519b5e2d0bb92ffe6e14540d1999e4b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_16.rom	\N	\N	524288	93d97fde	e4be5216f98ad08a9118d629d398be2bd54e2e2a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_01.rom	\N	\N	524288	6ecdf13f	2a8fe06bf5011e3f990f90d9224f91d8631ec0cc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_05.rom	\N	\N	524288	5dd131fd	1a7fc8cf38901245d40901996e946e7ad9c0e0c5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_10.rom	\N	\N	524288	4dc8ada9	776c2b3ef24c2b8f390c05a9c6728b14ceec696e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_14.rom	\N	\N	524288	303be3bd	1e5c3fd71966ea9f457840c40582795b501c323e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_04.rom	\N	\N	524288	54e622ff	36f6297e3d410f041be5e582919478b0d52520ca	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_08.rom	\N	\N	524288	fbff64cf	f0cb531ef195dc1dcd224a208906a62fb5d199a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_13.rom	\N	\N	524288	5069d4a9	b832b98be94371af52bd4bb911e18ec57430a7db	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_17.rom	\N	\N	524288	92371042	c55833cbaddcc986edd23c009a3e3c7ff09c2708	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_02.rom	\N	\N	524288	944d4f0f	665dc9a537e9c9b565f6136f939ff5c2861f875f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_06.rom	\N	\N	524288	f0faf813	adff01c2ecc4c8ce6f8a50cbd07d8f8bb9f48168	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_11.rom	\N	\N	524288	f2b9ee06	db315b00d1caed1a8c0f6e0ae726e8fa05b011fa	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_15.rom	\N	\N	524288	4f2d372f	db6a94d1f92c1b96e404b38ebcb1eedbec3ae6cc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_09.rom	\N	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_18.rom	\N	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	megaman	rcm_19.rom	\N	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	ghouls	\N	\N	\N	\N	\N	Ghouls'n Ghosts (World)	1988	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl29.bin	\N	\N	131072	166a58a2	f21fcf88d2ebb7bc9e8885fde760a5d82f295c1a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl30.bin	\N	\N	131072	7ac8407a	3613699213db47bfeabedf87f12eb0fa7e5973b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl27.bin	\N	\N	131072	f734b2be	fa230bf5503487ec11d767485a18f0a55dcc13d2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl28.bin	\N	\N	131072	03d3e714	a07786062358c89f3b4634b8822173261802290b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl17.bin	\N	\N	524288	3ea1b0f2	c51f1c38cdaed77ad715cedd845617a291ab2441	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl6.bin	\N	\N	524288	4ba90b59	35bc9dec5ddbf064c30c951627581c16764456ac	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl11.bin	\N	\N	65536	37c9b6c6	b2bb82537e335339846dbf9588cfacfdbdd75ee6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl20.bin	\N	\N	65536	2f1345b4	14c450abcf9defa29c6f48e5ffd0b9d1e4a66a1d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl12.bin	\N	\N	65536	da088d61	67229eff2827a42af97a60ceb252e132e7f307bc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl21.bin	\N	\N	65536	17e11df0	42fb15e9300b07fc5f4bc21744484869859b130c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl5.bin	\N	\N	524288	0ba9c0b0	c4945b603115f32b7346d72426571dc2d361159f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl09.bin	\N	\N	65536	ae24bb19	aa91c6ffe657b878e10e4e930457b530f7bb529b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl18.bin	\N	\N	65536	d34e271a	55211fc2861dce32951f41624c9c99c09bf3b184	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl10.bin	\N	\N	65536	bcc0f28c	02f587aa4ae71631f27b0e3aaf1829cdded1bdc2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl19.bin	\N	\N	65536	2a40166a	dc4e75d7ed87ae5386d721a09113bba364740465	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl8.bin	\N	\N	524288	4bdee9de	7d0c4736f16577afe9966447a18f039728f6fbdf	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl15.bin	\N	\N	65536	3c2a212a	f8fa0e0e2d09ea37c54d1c2493752b4e97e3f534	\N	\N	\N	\N	\N	\N	
